Unnamed: 0,Title,Company,Location,Skills
435.0,Data Analytics,Ergode IT Services Private Limited,Mumbai,MS-PowerPointData AnalyticsMS-ExcelPower BICanvaEffective CommunicationData Cleaning+2 more
436.0,MIS Executive,Sky Creation Interior Designers,Navi Mumbai,Data VisualizationAdvanced ExcelMISGoogle Cloud Platforms (GCP)Report GenerationGoogle Sheets
437.0,Digital Marketing,DJRS Hospitality,Mumbai,Social Media MarketingDigital MarketingFacebook MarketingCreative WritingEmail MarketingEnglish Proficiency (Spoken)English Proficiency (Written)+1 more
438.0,Social Media Marketing,ADG Online Solutions Private Limited,Delhi,Social Media MarketingSearch Engine Marketing (SEM)Digital MarketingSearch Engine Optimization (SEO)Facebook MarketingEmail MarketingInstagram Marketing
439.0,AI Agent Development,WhizJuniors,Mumbai                                                                (Hybrid),PythonProblem SolvingDatabase TestingFirebaseAPIsChatGPTGemini
440.0,Virtual AI Internship Opportunity: Safer Cities Challenge,Multiverz,Work from home,Critical thinkingProblem SolvingArtificial intelligenceGenerative AI Tools
441.0,Content and Social Media Marketing,UpliftU,"Thane, Mumbai",Social Media MarketingVideographyFacebook MarketingPhotographyContent ManagementInstagram Marketing
442.0,AI/ML Dev,Trinity Packaging Co. Pvt. Ltd.,Mumbai                                                                (Hybrid),PythonDockerArtificial intelligenceAPIsLLMOps
443.0,Data Science,Accredian,Work from home,PythonVideo EditingSQLMachine LearningVideo MakingR ProgrammingDeep Learning+1 more
444.0,FinTech & Data Analytics,Nebulytix Technologies,"Chennai, Delhi, Hyderabad, Mumbai, Bangalore, Andhra Pradesh",JavaPython.NETWeb developmentDigital AdvertisingArtificial intelligence
445.0,Social Media & Content,Eveens Infominds Private Limited,Delhi,Social Media MarketingContent WritingMS-ExcelCanvaInterpersonal skillsEffective CommunicationCapcut
446.0,Marketing,Prodigy Infratech LLP,Noida                                                                (Hybrid),Social Media Marketing
447.0,Business Development (Sales),The Startup Folks,Work from home,MS-ExcelEnglish Proficiency (Spoken)English Proficiency (Written)
448.0,MIS,Zippee,"Mumbai, Bangalore",OperationsMS-ExcelEffective CommunicationData AnalysisData CleaningCollaboration
449.0,Social Media Marketing,Mify Solutions Private Limited,Ghaziabad,Social Media MarketingAdobe PhotoshopCanvaCapcut
450.0,Data Analytics,"Adore Beauty (Melbourne, Australia)",Work from home,PythonSQLData AnalyticsMS-ExcelData entryData SciencePower BI+2 more
451.0,Content and Social Media Marketing,RaviShikha Investments,Panipat,Social Media MarketingEmail MarketingCanvaFilmora
452.0,Data Analytics Mentor,Mikado Solutions,Work from home,PythonData AnalyticsR ProgrammingData VisualizationPower BITableauData Analysis
453.0,AI and ML Mentor,Mikado Solutions,Work from home,Machine LearningComputer VisionNeural NetworksNatural Language Processing (NLP)Artificial intelligenceGenerative AI DevelopmentLLMOps+1 more
454.0,Video Editing & AI Content Generation,KalaGato,Work from home,Video Editing
455.0,Sales and Marketing,Sahas Global Safety,Ghaziabad,Problem SolvingComputer skillsLead GenerationTeamworkAdaptabilitySalesMarketing+2 more
456.0,Tech,STARTUP SQUAD PRIVATE LIMITED,Gurgaon,JavaScriptPython
457.0,Research & Insights,Caarya,"Chennai, Delhi, Kolkata, Hyderabad, Mumbai, Bangalore, Vishakhapatnam                                                                (Hybrid)",Attention to DetailMS-ExcelLead GenerationResearch and AnalyticsEmail ManagementGoogle SheetsSales Strategy
458.0,Digital Marketing,Break Protection,Bangalore,Social Media MarketingCreative WritingInstagram Marketing
,Android App Development,Practice Buzz,Chandigarh,PythonGitMachine LearningJSONGitHubComputer VisionREST API+4 more
,Junior Mobile App Developer (React Native),SeleqtAI Solutions Private Limited,Work from home,Mobile Application DevelopmentReact NativeiOSAndroid
,Mobile App Testing,Corefinexperts Global Technologies Private Limited,Work from home,JavaPythonSQLNetworkingData AnalyticsUser Interface (UI) DevelopmentMobile Application Development+13 more
,Mobile App Development,Pexaworks Technologies Private Limited,Work from home,JavaJavaScriptNode.jsUI & UX DesignExpress.jsReactReact Native+2 more
,Android App Development,Sameer Khatri,Bangalore                                                                (Hybrid),HTML 5CSS3GitMobile Application DevelopmentGitHubWeb developmentFrontend development+8 more
,Android App Development,DharmaIQ,Bangalore,AndroidKotlinJetpack Compose
,Flutter Development,Nexotech Solutions,"Kollam, Kottayam, Kozhikode, Pathanamthitta, Thiruvananthapuram, Thrissur, Malappuram, Alappuzha, Wayanad, Idukki, Kochi, Ernakulam, Palakkad, Kannur, Kasaragod                                                                (Hybrid)",FlutterREST APIDartGraphQLWebSockets
,Android App Development,7System Technology Private Limited,Delhi,JavaXMLREST APIAndroidFirebaseAPIs
,Software Development,TringBox,Work from home,JavaCSSJavaScriptPython.NETNode.jsUI & UX Design+9 more
,Mobile App Development,Ghackk Technologies,Gurgaon,MySQLHTMLCSSJavaScriptPythonMongoDBAngularJS+12 more
,,,, 
,React Native Development,Gharpayy,Bangalore                                                                (Hybrid),JavaReactReact Native
,iOS Testing,Across The Globe (ATG),Work from home,PythonSeleniumManual TestingTest AutomationUsability Testing
,Mobile App Development,Simplify Tech,Mumbai                                                                (Hybrid),Node.jsReactFlutterREST APIiOS
,Mobile App Development,AiVibes Pvt. Ltd.,Work from home,MongoDBREST APIReact NativeGolangAmazon Web Services (AWS)Android
,Android App Development,Hunt Digital Media,Work from home,JavaAndroidKotlin
,Mobile App Developer (oct),Kaushal Ranjeet Private Limited,Work from home,Objective CNode.jsReact NativeKotlinFirebase
,Mobile App Development,Sanora India Private Limited,Delhi,JavaPythonSoftware TestingNode.jsUI & UX DesignReactFlutter+9 more
,JavaScript Development,Smaclify Technologies,Pune,JavaScriptNode.jsReact NativeAngular
,Android App Development,Aadi Foundation,Work from home,JavaXMLREST APIAndroidKotlinFirebase
,Android App Development,Vijayi WFH Technologies Private Limited,Gurgaon,JavaXMLGitHubREST APIAndroidKotlinFirebase+1 more
,Android App Development,DRP Infotech,Bhubaneswar,JavaXMLREST APIAndroid
,Android App Development,Audify Tech Private Limited,Work from home,JavaXMLREST APIAndroidKotlinFirebase
,Android App Development,Traincape Technology,Delhi,PythonMongoDBNode.jsExpress.jsReact NativeTailwind CSS
,Mobile App Development,Comcare Enterprises,Work from home,Mobile Application DevelopmentReactREST APIReact NativeiOSAndroidFirebase
,Flutter Development,Tale Of Tails,Mumbai,FlutterREST APIDartiOSAndroidFirebase
,Mobile App Development,"KidZoo (Jersey City, United States)",Work from home,FlutterFirebaseCloud Firestore
,Mobile App Development,Whatbytes,Work from home,FlutterDartAndroid
,Flutter Development,Meru Technosoft Private Limited,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Mobile App Development,Brand Leap Media,Work from home,JavaNode.jsPostgreSQLGitHubReactFlutterREST API+8 more
,Flutter Development,Starkzapp Technologies Private Limited,Work from home,FlutterDart
,Android App Development,Hybr1d Technologies Private Limited,Work from home,JavaAndroidKotlinFirebase
,Flutter Development,Itax Easy Private Limited,Noida,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Full Stack Development,LiteThink AI,Work from home,HTMLJavaScriptNode.jsReactFirebaseGoogle Cloud Platforms (GCP)OpenAI API+2 more
,Mobile App Development,F Square Media,Work from home,ReactReact NativeiOSAndroid
,Mobile App Development,URBAN PGM,Work from home,JavaSwiftFlutterReact NativeiOSAndroidKotlin
,Flutter Development,Scienext India Private Limited,Ahmedabad,FlutterREST APIDartiOSAndroid
,Flutter Development,Plutonic Services Private Limited,Noida                                                                (Hybrid),User Interface (UI) DevelopmentFlutterREST APIDartFirebase
,Mobile App Developer (React Native+TypeScript),Ungrezi,Work from home,Mobile Application DevelopmentReact NativeiOSAndroidTypeScriptAPIs
,Course Creator (App Development),SelfCode Academy,Work from home,GitFlutterReact NativeEnglish Proficiency (Spoken)iOSAndroid
,Flutter Developer (Mobile App Development),Akshat Gupta,Work from home,GitUI & UX DesignFlutterREST APIDartFirebase
,Android App Development,Pixelkube Technologies Private Limited,Work from home,REST APIAndroidKotlin
,Designer/Flutter + Node.js Developer/Next.js Developer,Deep Nucleus,Work from home,MySQLJavaScriptAdobe IllustratorMongoDBNode.jsReactFlutter+5 more
,Flutter Development,Coderstudio,Salem,Flutter
,Flutter Development,Offiql Technologies Private Limited,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Android App Development Mentor,Tutedude,Work from home,Kotlin
,Flutter Development,Sankar Group,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Flutter Development,Infits,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Mobile App Development,Cosy Toys,Work from home,JavaiOSAndroid
,Flutter Development,International Institute Of Data Science & Technology,Mumbai                                                                (Hybrid),FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Mobile App Development,VigiSafeMed,Work from home,PythonMachine LearningNode.jsFlutterReact NativeiOSAndroid+1 more
,Android App Development,Pixelkube Technologies Private Limited,Work from home,REST APIAndroidKotlin
,Designer/Flutter + Node.js Developer/Next.js Developer,Deep Nucleus,Work from home,MySQLJavaScriptAdobe IllustratorMongoDBNode.jsReactFlutter+5 more
,Flutter Development,Coderstudio,Salem,Flutter
,Flutter Development,Offiql Technologies Private Limited,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Android App Development Mentor,Tutedude,Work from home,Kotlin
,Flutter Development,Sankar Group,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Flutter Development,Infits,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Mobile App Development,Cosy Toys,Work from home,JavaiOSAndroid
,Flutter Development,International Institute Of Data Science & Technology,Mumbai                                                                (Hybrid),FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Mobile App Development,VigiSafeMed,Work from home,PythonMachine LearningNode.jsFlutterReact NativeiOSAndroid+1 more
,,,, 
,Mobile App Development,Hungy Inc,Work from home,Node.jsUser Interface (UI) DevelopmentUI & UX DesignReact NativeiOSAndroid
,Full Stack Development,Gagan Puri,Work from home,MySQLMongoDBNode.jsGitHubExpress.jsReact Native
,Flutter Development,ANO SEO Tool,Work from home,FlutterREST APIDartiOSAndroidFirebaseCloud Firestore
,Flutter Development,Digital Guruji,Work from home,Flutter
,Flutter Development,AGOMUC PROGRAM PRIVATE LIMITED,Delhi                                                                (Hybrid),FlutterREST APIDartiOSAndroidFirebaseFirebase Cloud Messaging+2 more
,Kotlin Developer,Srchout Software Private Limited,Gurgaon,JavaHTMLCSSREST APIKotlinAPIs
,Flutter Development,Jarvis Technology & Strategy Consulting,Noida,GitFlutterDart
,Mobile App Development,Cogent Web Services,Work from home,JavaFlutterReact NativeKotlinFirebase
,Android App Development,Suyash Tidke,Work from home,MongoDBNode.jsJSONGitHubFlutterREST APIFirebase+1 more
,Full Stack Development,Cogent Web Services,Work from home,Node.jsReactFlutter
,Android App Development,Cogent Web Services,Work from home,JavaAndroidKotlinFirebase
,Flutter Development,Cogent Web Services,Work from home,FlutterREST APIDartiOSFirebaseCloud Firestore
,Software Development Engineering (Web),TSTEPS PRIVATE LIMITED,"Chennai, Coimbatore, Delhi, Hyderabad, Mumbai, Salem, Bangalore, Kerala Estate                                                                (Hybrid)",JavaPHPMySQLHTMLCSSJavaScriptjQuery+2 more
,Flutter Development,Adstacks Media,Gurgaon,FlutterREST APIDartiOSAndroidFirebase
,Web Development,Starbuzz Digimark,Aurangabad,Web developmentWeb Design
,Technical Content Curation,Tech Analogy,Ahmedabad,Content WritingOpenCVPythonSolidWorksARM MicrocontrollerRoboticsSearch Engine Optimization (SEO)+9 more
,Backend Development,Evolusis,"Thane, Navi Mumbai, Mumbai                                                                (Hybrid)",PythonMongoDBGitAnalytical ThinkingProblem SolvingREST APITeamwork+6 more
,ReactJS Development,Infokey Technology Private Limited,Delhi,JavaScriptReactReduxTailwind CSSMaterial UIContext APIShadcn
,Full Stack Development,Aureva Wealth Advisors Private Limited,Mumbai                                                                (Hybrid),JavaScriptNode.jsPostgreSQLExpress.jsReactNext.js
,Mobile App Development,Ghackk Technologies,Gurgaon,MySQLHTMLCSSJavaScriptPythonMongoDBAngularJS+12 more
,IT Support (AI-Integrated Tools),Marpu Foundation,Work from home,Technical SupportArtificial intelligence
,Tech Development (AI-Assisted Coding),Marpu Foundation,Work from home,Computer skillsArtificial intelligence
,Linux Kernel Developer,Vicharak Computers LLP,Surat,LinuxGitC ProgrammingGitHubC++ ProgrammingBash
,Systems Software Developer,Vicharak Computers LLP,Surat,C#PythonC ProgrammingC++ Programming
,,,, 
,Full Stack Development,Imarticus Learning Private Limited,Noida,HTMLCSSJavaScriptMongoDBNode.jsReact
,Tech Operations & Website (Only For Students Planning To Study Abroad),HumbleWalking,Mumbai                                                                (Hybrid),Effective Communication
,Full Stack Development,Lavanya  Srinivas,Bangalore,Node.jsReactNext.js
,Backend Development,Certiedge Solutions And Services,Work from home,JavaPython.NETMongoDBDjangoNode.jsPostgreSQL+3 more
,Full Stack Development,Mindenious Edutech,Work from home,PHPMySQLHTMLJavaScriptPythonMongoDB
,Data Analytics,Red Dot Foundation,Work from home,PythonSQLData AnalyticsPower BITableau
,Java Development,Optimasys,Work from home,JavaMySQLJSPJ2EEHibernate ORM(Java)Spring MVC
,Python Development,Optimasys,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Web Development,Optimasys,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,iOS Testing,Across The Globe (ATG),Work from home,PythonSeleniumManual TestingTest AutomationUsability Testing
,Chrome Extension,Across The Globe (ATG),Work from home,HTMLCSSJavaScriptNode.js
,AI Agent Development,XpertStim IT Services Pvt. Ltd.,Work from home,PythonWeb DesignGenerative AI ToolsVibe CodingAI Image Generation
,Software Development,Techdome Solutions Private Limited,"Indore, Hyderabad",MySQLJavaScriptPython.NETNode.jsReactMEAN+1 more
,Full Stack Development,NDL Power Limited,Work from home,PythonASP.NETMachine LearningNode.jsMS SQL ServerAutomationReact+5 more
,Full Stack Development,AiVibes Pvt. Ltd.,Mumbai,JavaHTMLCSSJavaScriptPythonMongoDBAngularJS+3 more
,Python Development,Hybr1d Technologies Private Limited,Work from home,PythonDjangoDjango Rest Framework
,Full Stack Development,PATTERNLAB.AI,Hyderabad,HTMLCSSJavaScriptMongoDBNode.jsReact
,WebFlow Developer,ProGrowth Consulting Services,Bangalore                                                                (Hybrid),Web developmentWeb DesignFigmaWebflow
,Node.js Developer,CGPEY INTERNATIONAL PRIVATE LIMITED,Bhilai Charoda,JavaHTMLNode.js
,Web Development,ROI 10X,Faridabad,MySQLHTMLJavaScriptBootstrapShopify
,Full Stack Development,Hybr1d Technologies Private Limited,Work from home,HTMLJavaScriptNode.jsPostgreSQLExpress.jsReactREST API
,Web Developer (Canvas 2D & Interactive UI),"Visualli.ai (Rotterdam, Netherlands)",Work from home,JavaScriptGitWeb developmentAmazon Web Services (AWS)TypeScript
,WordPress Development,Chips Of Fury,Work from home,PHPHTMLCSSJavaScriptWordPressSearch Engine Optimization (SEO)UI & UX Design
,Java Development,Zdminds,Work from home,JavaMySQLJSPJ2EEHibernate ORM(Java)Spring MVC
,Python Development,Zdminds,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Web Development,Zdminds,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Python Development,PATTERNLAB.AI,Hyderabad,PythonMongoDBREST APIFlaskFastAPIPandasObject Oriented Programming (OOP)
,Node.js Development,Aadi Foundation,Work from home,MySQLHTMLJavaScriptMongoDBNode.jsExpress.jsReact+1 more
,Web Development,CareerNest,Work from home,MySQLHTMLCSSJavaScript
,Java Development,Treviax.in,Work from home,JavaMySQLJSPJ2EEHibernate ORM(Java)Spring MVC
,Python Development,Treviax.in,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Full Stack Development,Emoolar Technology Private Limited,Work from home,HTMLCSSJavaScript
,Software Development,TringBox,Work from home,JavaCSSJavaScriptPython.NETNode.jsUI & UX Design+9 more
,React Native Web Developer (Oct),Kaushal Ranjeet Private Limited,Work from home,Node.jsReactWeb Application SecurityReact NativeWeb Application Testing
,Networking Automation (Python),Across The Globe (ATG),Bangalore,PythonSoftware TestingNetwork SecurityNetwork Configuration
,Python Development,Mindenious Edutech,Work from home,HTMLCSSPythonMachine Learning
,UX Writer,Ozibook Tech Solutions Private Limited,Work from home,Copywriting
,Technical Assistant,Ozibook Tech Solutions Private Limited,Work from home,Technical SupportNotion
,Wix Website Development,Ozibook Tech Solutions Private Limited,Work from home,Wix
,JavaScript Development,Smaclify Technologies,Pune,JavaScriptNode.jsReact NativeAngular
,Python Development,Treviax.in,Work from home,HTMLCSSPythonDjangoMachine LearningREST APIFlask
,Full Stack Development,Emoolar Technology Private Limited,Work from home,HTMLCSSJavaScript
,Software Development,TringBox,Work from home,JavaCSSJavaScriptPython.NETNode.jsUI & UX Design+9 more
,React Native Web Developer (Oct),Kaushal Ranjeet Private Limited,Work from home,Node.jsReactWeb Application SecurityReact NativeWeb Application Testing
,Networking Automation (Python),Across The Globe (ATG),Bangalore,PythonSoftware TestingNetwork SecurityNetwork Configuration
,Python Development,Mindenious Edutech,Work from home,HTMLCSSPythonMachine Learning
,UX Writer,Ozibook Tech Solutions Private Limited,Work from home,Copywriting
,Technical Assistant,Ozibook Tech Solutions Private Limited,Work from home,Technical SupportNotion
,Wix Website Development,Ozibook Tech Solutions Private Limited,Work from home,Wix
,JavaScript Development,Smaclify Technologies,Pune,JavaScriptNode.jsReact NativeAngular
,,,, 
,Virtual Assistant,HAPS DIGITAL,Work from home,Computer skillsGoogle Sheets
,PHP Development,Clientcarex AI Private Limited,Hyderabad                                                                (Hybrid),PHPMySQLCodeIgniter
,Instructional Designer,Kalvium,Bangalore,Data StructuresMachine LearningData ScienceComputer ArchitectureOperating SystemsCybersecurityGenerative AI Tools
,Prompt Engineering,Nestup Space,Hyderabad,JavaScriptPythonFrontend development
,Android App Development,Vijayi WFH Technologies Private Limited,Gurgaon,JavaXMLGitHubREST APIAndroidKotlinFirebase+1 more
,Full Stack Development,Aurus.ai,Work from home,CSSPythonDjangoPostgreSQLReactFigmaNext.js
,Technical Support,Fantastech Solutions Private Limited,Work from home,REST APIEnglish Proficiency (Spoken)English Proficiency (Written)Interpersonal skillsEffective CommunicationAPIsOnboarding+1 more
,Android App Development,DRP Infotech,Bhubaneswar,JavaXMLREST APIAndroid
,Web Development,Scoreazy Edutech Private Limited,Work from home,HTMLCSSJavaScriptUI & UX DesignWixGraphic DesignNo?code development
,Full Stack Development,SociolinQ Technologies Private Limited,Work from home,PythonDjangoPostgreSQLReactTypeScriptFastAPI
,Selenium Web Scraper Developer,Medius Technologies Private Limited,Work from home,SeleniumDjangoPostgreSQLAmazon Web Services (AWS)Flask
,Full Stack Development,Traya Health,Bangalore,Node.jsReactNext.jsMERNNestJS
,DevOps,"Securigeek (Paris, France)",Work from home,LinuxGitDockerKubernetesGrafanaPrometheus
,Selenium Automation Developer,Medius Technologies Private Limited,Work from home,SeleniumDjangoPostgreSQLAmazon Web Services (AWS)Flask
,Python Django Developer,Tradexa Technologies Private Limited,Pune,GitDjangoProblem SolvingJSONDockerREST APIORM+5 more
,WordPress Development,Shiksha Nation™,Noida,PHPHTMLCSSWordPressUI & UX DesignStripe Payment APIPayPal API
,Front End Development,SUREFY TECHNOLOGIES PRIVATE LIMITED,Work from home,HTMLCSSJavaScriptjQueryBootstrapAngularJSNode.js+4 more
,Full Stack Development,Highway Delite,Work from home,JavaScriptMongoDBNode.jsReact
,Full Stack Development,CleverBooks,Work from home,MongoDBNode.jsWeb developmentReactVue.jsReduxGoogle Cloud Platforms (GCP)+2 more
,General Management,The Guardian,Pune,Social Media MarketingMS-OfficeEvent ManagementVideo EditingMS-ExcelWeb developmentWeb Design+5 more
,Web Development,Maxforce Services Private Limited,"Delhi, Gurgaon, Noida",PHPMySQLHTMLCSSJavaScriptjQueryWordPress+3 more
,Backend Development,Shiksha Nation™,Noida,SQLMongoDBNode.jsNext.js
,Web Development,NayePankh Foundation,Work from home,HTML
,GPU Mining Infrastructure Manager,Blest Inn,Delhi,LeadershipTeam Management
,Saas Data Engineer/Data Pipeline Developer,"Estate Atlas (Los Angeles, United States)",Work from home,MySQLPythonSQLNext.jsData ExtractionData EngineeringETL processes+1 more
,Full Stack Development,Amdigit,Work from home,JavaScriptNode.jsPostgreSQLExpress.jsReactArtificial intelligencePrompt Engineering
,"Software Engineering (Python, React)",Better,Work from home,PythonReactFlask
,Node.js Developer,Factacy.Ai,Gurgaon,JavaScriptLinuxGitNode.jsNoSQLGitHubREST API
,C# Backend Development,SAHOTA INFO PRIVATE LIMITED,Delhi,C#.NETASP.NETC#.NETModel View Controller(MVC)
,Full Stack Development,ProAnalyser,Coimbatore,HTML
,Front End Development,SaaviGenAI,Work from home,HTMLCSSJavaScriptReactREST APIFigmaTailwind CSS+2 more
,WordPress Development,Codematics Solution LLP,Work from home,PHPHTMLCSSJavaScriptWordPressSearch Engine Optimization (SEO)Figma
,Backend Development ( Night Shift),Big Internet E-commerce Private Limited,Work from home,MongoDBNode.jsExpress.jsNext.jsLangChain
,PHP Development,Tourasco Travels Llp,Hyderabad,PHP
,Web Developer,RoadVision AI Private Limited,Delhi,UI & UX DesignFigmaWebflow
,Backend Development,RegisterKaro,Gurgaon,MongoDBGitNode.jsExpress.jsREST APIDatabase Management System (DBMS)
,Node.js Development,Warewe Consultancy Private Limited,Gurgaon,JavaScriptNode.jsExpress.jsREST APIAmazon Web Services (AWS)Redux
,Front End Development,She Can Foundation,Work from home,HTML
,Software Development Engineering (Web),Vamaship,Mumbai                                                                (Hybrid),PHPMySQLHTMLCSSJavaScript
,Digital Marketing Trainee,Challenging Coder,Work from home,Content WritingWordPressDigital MarketingSearch Engine Optimization (SEO)Canva
,,,, 
,Automation Expert,Entrepreneur Growth Lab (OPC) Private Limited,Work from home,JavaScriptProblem SolvingReport WritingAutomationREST APIFirebaseGoogle Workspace+2 more
,Information Technology,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Kerala, Puduchery                                                                (Hybrid)",JavaPythonComputer Networking
,Backend Engineering,Zoop Live,Delhi,PythonSQLNode.jsNoSQL
,Mobile App & Web Development,Pioneer Sam Energia,"Pune, Vasai-Virar",Digital MarketingDesign ThinkingDigital Advertising
,PHP Development,Pranshu Praneta,Work from home,PHPMySQLHTMLCSSJavaScriptjQueryCSS3+4 more
,Software Development,IIT Engineer,Lucknow,HTMLCSSJavaScriptReact
,AI/ML Python,Tellis Technologies Private Limited,Work from home,JavaScriptPythonMachine LearningArtificial intelligenceMERN
,Digital Marketing,Anurag Busi,Bangalore                                                                (Hybrid),Digital MarketingCreative WritingEnglish Proficiency (Spoken)Instagram Marketing
,Software Development,"Oveleno (Jakarta, Indonesia)",Work from home,JavaMySQLHTMLCSSJavaScriptPython.NET+6 more
,WordPress Development,HCapital Business Consulting Private Limited,Mumbai,PHPHTMLCSSWordPressAPIs
,WordPress Development,Grivaa Consultancy Services,Delhi,WordPressSearch Engine Optimization (SEO)Content ManagementWeb developmentArtificial intelligence
,Full Stack Development,Digital Guruji,Delhi,HTMLCSSJavaScriptMongoDBNode.jsExpress.js
,Full Stack Development,LI-MAT SOFT SOLUTIONS PRIVATE LIMITED,Bangalore,PHPMySQLHTMLCSSJavaScriptMongoDBAngularJS+2 more
,Front End Development,Supervaisor.AI,Work from home,HTMLCSSAngularJSReactNext.js
,Front End Development,KIWIS AND BROWNIES IT SOLUTIONS INDIA PRIVATE LIMITED,Work from home,HTMLCSSJavaScriptjQueryVue.jsNetwork protocols
,Full Stack Development,Cogn.ai Technologies Private Limited,Bangalore,JavaMySQLHTMLCSSJavaScriptPythonMongoDB+1 more
,PHP Development,Inorbvict Healthcare India Private Limited,Pune,PHPMySQLHTMLCSSJavaScriptjQueryLaravel
,Full Stack Development,Quantinent Analytics,Work from home,HTMLCSSJavaScriptPythonBootstrapNode.jsReact+2 more
,Research,Matsolvion Private Limited,Work from home,PythonPhysicsLaTeXANSYSReport Writing
,Full Stack Development,Bug Aetherium,Work from home,CSSCloud ComputingHTML 5MongoDBNode.jsExpress.jsFrontend development+7 more
,Python Development,Scoreazy Edutech Private Limited,Work from home,PythonREST APIFastAPIOpenAI APIStreamlitPrompt Engineering
,Full Stack Development,Ageit Endorse India Technology,"Pune, Ahmednagar, Nashik",HTMLCSSJavaScriptMongoDBNode.jsReactTypeScript+1 more
,UI/UX Design (Wix),Brain Quest,Work from home,Wix
,Full Stack Development,She Can Foundation,Work from home,HTML
,ReactJS Development,TSTEPS PRIVATE LIMITED,"Chennai, Madurai, Hyderabad, Bangalore, Puduchery                                                                (Hybrid)",HTMLJavaScriptNode.jsReactREST API
,Full Stack Development,Alphanumeric Ideas Private Limited,Mohali,PHPMySQLHTMLCSSJavaScriptPythonMongoDB+4 more
,WordPress Development,Inorbvict Healthcare India Private Limited,Pune,WordPressWixFigma
,Front End Development,TSTEPS PRIVATE LIMITED,"Chennai, Mumbai, Hyderabad, Kerala, Puduchery, Karnataka                                                                (Hybrid)",HTMLCSSJavaScriptBootstrapAngularJSNode.jsREST API
,Java Development,TSTEPS PRIVATE LIMITED,"Chennai, Hyderabad, Kerala, Puduchery, Karnataka                                                                (Hybrid)",JavaMySQLJSPJ2EESpring MVC
,Python Development,Fusion Tech Solutions,"Gandhinagar, Ahmedabad, Mehsana, Kalol, Himmatnagar, Prantij, Adalaj, Kudasan, Chhatral INA(GIDC), Dehgam, Chiloda, Chhatral                                                                (Hybrid)",PythonDjango
,Web Development,Fusion Tech Solutions,"Ahmedabad, Gandhinagar, Mehsana, Kalol, Himmatnagar, Prantij, Adalaj, Kudasan, Chhatral INA(GIDC), Chiloda, Dehgam                                                                (Hybrid)",HTMLCSSJavaScript
,Frontend Developer (Next.js),Reddway Hyperspace Systems Private Limited,Work from home,HTMLCSSReactREST APINext.js
,MERN Stack,CYBERED TECH PRIVATE LIMITED,Work from home,HTMLCSSMongoDBNode.jsReactReact Native
,Junior Wordpress Developer,Codematics Solution LLP,Work from home,PHPHTMLCSSProject ManagementWordPressAdobe Creative SuiteTime Management+5 more
,Full Stack Development,Altbridge,Work from home,MySQLHTMLJavaScriptPythonMongoDBAngularJSNode.js+13 more
,Full Stack Development,Salesqueen Software Solutions,Work from home,PHPMySQLHTMLCSSJavaScript
,Digital Marketing,"Nak Auditing (Dubai, United Arab Emirates)",Work from home,WordPressGoogle AdWordsSearch Engine Optimization (SEO)
,Front End Development,Lunacal,Work from home,CSSReactTailwind CSSNext.js
,Front End Development,Ramyoz,Noida,Next.js
,Java Development,Crossing Hurdles,Gurgaon,JavaPostgreSQLSpring Boot
,,,, 
,UI/UX Developer,Icecreamlabs,Bangalore                                                                (Hybrid),ReactTypeScriptTailwind CSSNext.jsShadcn
,Shopify Web Development,Global Trend,Work from home,HTMLCSSJavaScriptGitJSON
,Web Development,Dharte,Dharamshala,WordPressCanva
,Front End Development,Shiksha Nation™,Noida,PHPHTMLCSSJavaScriptReactMERN
,E-Commerce Business Management,Fabricstudio Crafts Private Limited,Bikaner,CSSWordPressWeb development
,N8n Worklfow Builder,Biztel.ai,Bangalore,Frontend developmentBackend developmentAmazon Web Services (AWS)Google Cloud Platforms (GCP)APIsOpenAI APIGrok+2 more
,Python/Django & React Engineering,The Agency Source,Delhi,MySQLPythonDjangoReactFlaskElasticsearch
,WordPress Development,ViralChilly,Jaipur,HTMLCSSWordPress
,Python Automation,Learn Basics,Work from home,PythonSQLAlgorithmsAutomationData VisualizationDatabase Management System (DBMS)Artificial intelligence+1 more
,Web Development,Expert4DM,Work from home,PHPMySQLHTMLCSSJavaScriptWordPressBootstrap
